,OR,P
SAUSA300_0090,0.990025152785802,0.103567373307638
SAUSA300_0093,0.958564896062053,0.103603495014872
SAUSA300_0096,1.04865165204213,0.553741728788864
SAUSA300_0098,1.00530486973435,0.553277036759365
SAUSA300_0100,0.981589390702246,0.103572604551568
SAUSA300_0102,0.984571675788762,0.10357039195203
SAUSA300_0106,0.909260012779878,0.103758603371347
SAUSA300_0110,1.0106369304223,0.553294517082239
SAUSA300_0132,1.0106369304223,0.553294517082237
SAUSA300_0159,0.971124403298139,0.103583572186866
SAUSA300_0161,0.982023736212118,0.103572257389515
SAUSA300_0162,0.96998715897608,0.103585068903939
SAUSA300_0166,0.943101419163621,0.103638563172558
SAUSA300_0173,0.976473430520498,0.103577338152151
SAUSA300_0175,0.981589390702246,0.103572604551568
SAUSA300_0176,0.918901797576275,0.103718092294693
SAUSA300_0179,0.933121206418146,0.103667619959238
SAUSA300_0180,1.01306936182845,0.553306312690442
SAUSA300_0183,0.987786654889828,0.103568452662399
SAUSA300_0185,1.01104819177721,0.553296344168065
SAUSA300_0186,0.95618294157683,0.103608127318533
SAUSA300_0190,0.974925074054801,0.103579006703934
SAUSA300_0192,0.975723912966005,0.103578132082208
SAUSA300_0193,1.00289014587883,0.553272942955565
SAUSA300_0197,0.991927460033624,0.103566629576933
SAUSA300_0199,0.953510568422519,0.103613654388078
SAUSA300_0206,0.964375186901659,0.103593345360283
SAUSA300_0210,0.989756955136303,0.103567490960719
SAUSA300_0214,0.984252817422419,0.10357060944124
SAUSA300_0217,0.978467856420441,0.103575350961309
SAUSA300_0219,0.987786654889828,0.103568452662399
SAUSA300_0223,0.997728243337992,0.103565336224654
SAUSA300_0226,0.897023081272887,0.10381762172322
SAUSA300_0231,0.960701317363114,0.103599574293389
SAUSA300_0233,1.01104819177721,0.553296344168065
SAUSA300_0236,1.00682557660543,0.553280842362247
SAUSA300_0244,1.00925835697248,0.553288890859511
SAUSA300_0253,0.964375186901659,0.103593345360283
SAUSA300_0258,0.980150587151647,0.103573815500282
SAUSA300_0262,0.909260012779878,0.103758603371347
SAUSA300_0263,0.981133537723254,0.103572978071694
SAUSA300_0265,0.950491247485382,0.103620322369122
SAUSA300_0267,0.989174835305292,0.103567757237707
SAUSA300_0269,0.950491247485382,0.103620322369122
SAUSA300_0272,0.981133537723254,0.103572978071694
SAUSA300_0273,0.85905961753411,0.104058495327951
SAUSA300_0286,0.960701317363114,0.103599574293389
SAUSA300_0287,0.976473430520498,0.103577338152151
SAUSA300_0289,1.30228452372335,0.568553012216383
SAUSA300_0292,0.994287794687643,0.103565926963889
SAUSA300_0293,0.988347029379361,0.103568161672162
SAUSA300_0296,0.977178057156718,0.103576615285014
SAUSA300_0297,0.958564896062053,0.103603495014872
SAUSA300_0298,0.990637977693022,0.103567116358557
SAUSA300_0299,0.977841708161246,0.103575955246507
SAUSA300_0302,0.981589390702246,0.103572604551568
SAUSA300_0307,0.962628297424462,0.103596226552459
SAUSA300_0309,0.982438061177399,0.103571934162697
SAUSA300_0314,0.94705277144402,0.103628468234803
SAUSA300_0321,0.85905961753411,0.104058495327951
SAUSA300_0322,0.972178623825366,0.103582238626509
SAUSA300_0325,0.990862529664365,0.103567026341654
SAUSA300_0327,0.943101419163621,0.103638563172558
SAUSA300_0332,0.986487022302634,0.103569181166554
SAUSA300_0334,0.991927460033624,0.103566629576933
SAUSA300_0335,0.958564896062053,0.103603495014872
SAUSA300_0338,0.981133537723254,0.103572978071694
SAUSA300_0344,0.974925074054801,0.103579006703934
SAUSA300_0346,0.938513306713476,0.103651282216026
SAUSA300_0354,0.973158590585377,0.103581045343858
SAUSA300_0357,0.897023081272887,0.10381762172322
SAUSA300_0370,0.991752698808856,0.103566691277949
SAUSA300_0372,0.985455213972299,0.103569813072013
SAUSA300_0390,0.993159539129655,0.103566232491226
SAUSA300_0391,0.971124403298139,0.103583572186866
SAUSA300_0395,1.00190656978552,0.553271964338122
SAUSA300_0396,0.962628297424462,0.103596226552459
SAUSA300_0398,0.95618294157683,0.103608127318533
SAUSA300_0399,0.971124403298139,0.103583572186866
SAUSA300_0413,0.687958549263064,0.106558222111668
SAUSA300_0414,0.988166040042212,0.103568254135085
SAUSA300_0419,0.960701317363114,0.103599574293389
SAUSA300_0421,0.989174835305292,0.103567757237707
SAUSA300_0431,0.990025152785802,0.103567373307638
SAUSA300_0436,0.977841708161246,0.103575955246507
SAUSA300_0439,0.993617926208435,0.103566101674331
SAUSA300_0441,0.953510568422519,0.103613654388078
SAUSA300_0449,0.960701317363114,0.103599574293389
SAUSA300_0450,0.975723912966005,0.103578132082208
SAUSA300_0462,0.989326481147154,0.103567686430741
SAUSA300_0463,0.992904733632857,0.103566309172229
SAUSA300_0470,0.985455213972299,0.103569813072013
SAUSA300_0480,0.981133537723254,0.103572978071694
SAUSA300_0484,0.993971411377211,0.103566007047089
SAUSA300_0503,0.933121206418146,0.103667619959238
SAUSA300_0507,0.994795085793872,0.103565807639948
SAUSA300_0514,0.938513306713476,0.103651282216026
SAUSA300_0534,0.953510568422519,0.103613654388078
SAUSA300_0540,0.991662449654272,0.103566723665112
SAUSA300_0543,1.00636913259426,0.553279600806484
SAUSA300_0547,0.967421025029182,0.103588668926122
SAUSA300_0549,0.981133537723254,0.103572978071694
SAUSA300_0564,0.990402111229664,0.103567213298158
SAUSA300_0565,0.992255666876059,0.103566517314355
SAUSA300_0567,0.94705277144402,0.103628468234804
SAUSA300_0568,0.962628297424462,0.103596226552459
SAUSA300_0575,0.987382139505651,0.103568671370474
SAUSA300_0577,0.992094968624171,0.103566571691833
SAUSA300_0579,0.975723912966005,0.103578132082208
SAUSA300_0580,0.933121206418146,0.103667619959238
SAUSA300_0581,0.990521511554065,0.103567163919624
SAUSA300_0582,0.489839628235339,0.114507047520071
SAUSA300_0585,0.994899614280759,0.103565784441721
SAUSA300_0599,0.96998715897608,0.103585068903939
SAUSA300_0603,0.994494186130995,0.1035658770678
SAUSA300_0610,0.85905961753411,0.104058495327951
SAUSA300_0616,0.979059593182871,0.103574796322698
SAUSA300_0626,1.02895813597628,0.55344095142489
SAUSA300_0628,0.687958549263064,0.106558222111668
SAUSA300_0636,0.964375186901659,0.103593345360283
SAUSA300_0643,0.995728794204112,0.103565617207953
SAUSA300_0644,0.987169664580299,0.103568789158068
SAUSA300_0645,0.97407188060245,0.10357997333381
SAUSA300_0646,0.962628297424462,0.103596226552459
SAUSA300_0652,0.997420606640149,0.103565368232857
SAUSA300_0654,0.972178623825366,0.103582238626509
SAUSA300_0661,0.978467856420441,0.103575350961309
SAUSA300_0666,0.989756955136303,0.103567490960719
SAUSA300_0667,0.995580129160728,0.103565644999574
SAUSA300_0675,0.981133537723254,0.103572978071694
SAUSA300_0678,0.777358191627363,0.104921385866793
SAUSA300_0679,0.983573859138818,0.103571087737178
SAUSA300_0680,0.880984838594469,0.103908390825124
SAUSA300_0682,0.990862529664365,0.103567026341654
SAUSA300_0684,0.96998715897608,0.103585068903939
SAUSA300_0708,0.943101419163621,0.103638563172558
SAUSA300_0709,0.990637977693022,0.103567116358557
SAUSA300_0713,0.979059593182871,0.103574796322698
SAUSA300_0719,0.979619679075778,0.103574286037683
SAUSA300_0721,0.987587691986545,0.103568559327787
SAUSA300_0723,0.981589390702246,0.103572604551568
SAUSA300_0727,1.00869490460262,0.553286812781422
SAUSA300_0739,0.983211942082952,0.103571351148119
SAUSA300_0745,0.989473937082875,0.103567618553416
SAUSA300_0753,0.968756683465248,0.10358675651825
SAUSA300_0761,0.986243041790745,0.103569326302567
SAUSA300_0778,0.995728794204112,0.103565617207952
SAUSA300_0779,0.992409961837793,0.103566466166722
SAUSA300_0781,0.9935091869608,0.103566131878214
SAUSA300_0788,0.983211942082952,0.103571351148119
SAUSA300_0789,0.986487022302634,0.103569181166554
SAUSA300_0795,0.983573859138818,0.103571087737178
SAUSA300_0796,0.967421025029182,0.103588668926122
SAUSA300_0797,0.99128079754495,0.103566864573889
SAUSA300_0798,0.953510568422519,0.103613654388078
SAUSA300_0803,0.968756683465248,0.103586756518251
SAUSA300_0810,0.971124403298139,0.103583572186866
SAUSA300_0832,0.983211942082952,0.103571351148119
SAUSA300_0843,0.979059593182871,0.103574796322698
SAUSA300_0849,0.990402111229664,0.103567213298158
SAUSA300_0851,0.981133537723254,0.103572978071694
SAUSA300_0854,0.984571675788762,0.10357039195203
SAUSA300_0876,0.95618294157683,0.103608127318532
SAUSA300_0878,0.958564896062053,0.103603495014872
SAUSA300_0887,1.00550945139588,0.553277493646442
SAUSA300_0888,1.00796755207342,0.553284320744622
SAUSA300_0893,0.975723912966005,0.103578132082208
SAUSA300_0894,0.974925074054801,0.103579006703935
SAUSA300_0907,0.984877878202579,0.103570187380191
SAUSA300_0908,0.990862529664365,0.103567026341654
SAUSA300_0909,0.96998715897608,0.103585068903939
SAUSA300_0916,0.986243041790745,0.103569326302567
SAUSA300_0920,0.995064800819425,0.103565748748254
SAUSA300_0933,0.997039783586289,0.103565413502431
SAUSA300_0941,0.977841708161246,0.103575955246507
SAUSA300_0943,0.938513306713476,0.103651282216026
SAUSA300_0950,0.96596609845268,0.103590847894538
SAUSA300_0953,0.953510568422519,0.103613654388078
SAUSA300_0969,0.96998715897608,0.103585068903939
SAUSA300_0970,0.985172163464741,0.103569994722696
SAUSA300_0974,0.897023081272887,0.103817621723221
SAUSA300_0979,0.968756683465248,0.10358675651825
SAUSA300_0985,0.980654539380499,0.103573380687227
SAUSA300_0997,0.99097081411256,0.103566983725048
SAUSA300_1005,0.950491247485382,0.103620322369122
SAUSA300_1010,0.994156361645015,0.103565959703631
SAUSA300_1011,0.974925074054801,0.103579006703934
SAUSA300_1019,0.950491247485382,0.103620322369122
SAUSA300_1020,0.943101419163621,0.103638563172558
SAUSA300_1041,0.988692893072092,0.103567989011435
SAUSA300_1045,0.943101419163621,0.103638563172558
SAUSA300_1059,0.967421025029182,0.103588668926122
SAUSA300_1060,0.958564896062053,0.103603495014872
SAUSA300_1088,0.962628297424462,0.103596226552459
SAUSA300_1093,1.00561777560366,0.553277742506542
SAUSA300_1106,0.953510568422519,0.103613654388078
SAUSA300_1108,0.981133537723254,0.103572978071694
SAUSA300_1126,0.986487022302634,0.103569181166554
SAUSA300_1170,0.986243041790745,0.103569326302567
SAUSA300_1184,0.992630211017925,0.103566394959182
SAUSA300_1191,0.972178623825366,0.103582238626509
SAUSA300_1192,0.918901797576275,0.103718092294693
SAUSA300_1203,0.976473430520498,0.103577338152151
SAUSA300_1204,0.992176142818226,0.103566544082674
SAUSA300_1210,0.993034465831078,0.10356626977662
SAUSA300_1214,0.938513306713476,0.103651282216026
SAUSA300_1222,0.974925074054801,0.103579006703934
SAUSA300_1230,0.990154053037517,0.103567317888932
SAUSA300_1231,0.977841708161246,0.103575955246507
SAUSA300_1241,0.991179861987057,0.103566902908327
SAUSA300_1247,0.980150587151647,0.103573815500282
SAUSA300_1248,0.777358191627363,0.104921385866793
SAUSA300_1253,0.990637977693022,0.103567116358557
SAUSA300_1260,0.964375186901659,0.103593345360283
SAUSA300_1271,0.964375186901659,0.103593345360283
SAUSA300_1272,0.992700814108686,0.103566372581616
SAUSA300_1273,0.985172163464741,0.103569994722696
SAUSA300_1276,0.976473430520498,0.103577338152151
SAUSA300_1288,0.985172163464741,0.103569994722696
SAUSA300_1294,0.933121206418146,0.103667619959238
SAUSA300_1297,0.986243041790745,0.103569326302567
SAUSA300_1298,0.971124403298139,0.103583572186866
SAUSA300_1303,0.995528247389342,0.103565654923709
SAUSA300_1311,1.01306936182845,0.553306312690449
SAUSA300_1324,0.953510568422519,0.103613654388078
SAUSA300_1326,0.995158874756792,0.103565728949801
SAUSA300_1332,0.909260012779878,0.103758603371347
SAUSA300_1343,0.984252817422419,0.10357060944124
SAUSA300_1367,0.983211942082952,0.103571351148119
SAUSA300_1386,0.996378462051012,0.10356550697909
SAUSA300_1404,0.94705277144402,0.103628468234803
SAUSA300_1408,0.985727661000124,0.1035696416054
SAUSA300_1431,0.996663894593482,0.103565464318059
SAUSA300_1438,0.918901797576275,0.103718092294694
SAUSA300_1440,0.978467856420441,0.103575350961309
SAUSA300_1445,0.99157020350777,0.103566757137806
SAUSA300_1449,0.938513306713476,0.103651282216026
SAUSA300_1450,0.985455213972299,0.103569813072013
SAUSA300_1457,1.00561777560366,0.553277742506536
SAUSA300_1463,0.960701317363114,0.103599574293389
SAUSA300_1469,0.973158590585377,0.103581045343858
SAUSA300_1478,0.995630820868188,0.103565635415678
SAUSA300_1482,0.960701317363114,0.103599574293389
SAUSA300_1485,0.977178057156718,0.103576615285014
SAUSA300_1499,1.01104819177721,0.553296344168064
SAUSA300_1503,0.933121206418146,0.103667619959238
SAUSA300_1504,0.827311043266559,0.104333428962431
SAUSA300_1505,0.687958549263064,0.106558222111668
SAUSA300_1524,0.984252817422419,0.10357060944124
SAUSA300_1530,0.968756683465248,0.10358675651825
SAUSA300_1558,1.30228452372335,0.568553012216383
SAUSA300_1580,0.972178623825366,0.103582238626509
SAUSA300_1585,0.958564896062053,0.103603495014872
SAUSA300_1607,0.991841015124029,0.103566659929883
SAUSA300_1608,0.964375186901659,0.103593345360283
SAUSA300_1609,0.918901797576275,0.103718092294693
SAUSA300_1625,0.933121206418146,0.103667619959238
SAUSA300_1632,1.00152904790808,0.553271695019735
SAUSA300_1651,0.991841015124029,0.103566659929883
SAUSA300_1656,0.980150587151647,0.103573815500282
SAUSA300_1665,0.989326481147154,0.103567686430741
SAUSA300_1670,0.971124403298139,0.103583572186866
SAUSA300_1673,0.982023736212118,0.103572257389515
SAUSA300_1679,0.777358191627363,0.104921385866793
SAUSA300_1693,0.975723912966005,0.103578132082208
SAUSA300_1702,0.85905961753411,0.104058495327951
SAUSA300_1712,0.985727661000124,0.1035696416054
SAUSA300_1721,0.989756955136303,0.10356749096072
SAUSA300_1726,0.984571675788762,0.10357039195203
SAUSA300_1735,0.94705277144402,0.103628468234803
SAUSA300_1737,0.960701317363114,0.103599574293389
SAUSA300_1739,0.983920501948638,0.103570840958666
SAUSA300_1745,0.974071880602449,0.103579973333809
SAUSA300_1749,0.827311043266559,0.104333428962431
SAUSA300_1760,0.990279664424121,0.103567264587953
SAUSA300_1761,0.990637977693022,0.103567116358557
SAUSA300_1762,0.971124403298139,0.103583572186866
SAUSA300_1763,0.976473430520498,0.103577338152152
SAUSA300_1772,0.982833718553832,0.103571632720391
SAUSA300_1773,0.996235305647141,0.103565529700671
SAUSA300_1776,0.996776800142714,0.103565448414014
SAUSA300_1777,0.996869503790063,0.103565435766928
SAUSA300_1784,0.997996997228169,0.103565311595105
SAUSA300_1798,0.986487022302634,0.103569181166554
SAUSA300_1805,0.980654539380499,0.103573380687227
SAUSA300_1820,0.973158590585377,0.103581045343858
SAUSA300_1849,0.950491247485382,0.103620322369122
SAUSA300_1853,0.994018737878453,0.103565994790782
SAUSA300_1856,0.992176142818226,0.103566544082674
SAUSA300_1861,0.994111196179874,0.103565971127722
SAUSA300_1862,0.988692893072092,0.103567989011435
SAUSA300_1863,1.00376641743522,0.553274151208978
SAUSA300_1870,0.96998715897608,0.103585068903939
SAUSA300_1871,0.986722499930304,0.103569043601602
SAUSA300_1891,0.997016600924937,0.103565416460083
SAUSA300_1902,0.972178623825366,0.103582238626509
SAUSA300_1904,0.988692893072092,0.103567989011435
SAUSA300_1905,0.973158590585377,0.103581045343858
SAUSA300_1909,0.993280200062673,0.103566197167984
SAUSA300_1913,0.984252817422419,0.10357060944124
SAUSA300_1925,0.985990089399995,0.103569479575577
SAUSA300_1930,0.909260012779878,0.103758603371347
SAUSA300_1957,0.983573859138818,0.103571087737178
SAUSA300_1971,0.94705277144402,0.103628468234804
SAUSA300_1972,0.982833718553832,0.103571632720391
SAUSA300_1973,1.00162469047572,0.553271757665468
SAUSA300_1976,0.994372180655566,0.103565906339434
SAUSA300_1984,0.982833718553832,0.103571632720391
SAUSA300_1986,0.976473430520498,0.103577338152152
SAUSA300_1995,0.968756683465248,0.103586756518251
SAUSA300_2001,0.975723912966005,0.103578132082208
SAUSA300_2003,0.978467856420441,0.103575350961309
SAUSA300_2005,0.986722499930304,0.103569043601602
SAUSA300_2013,0.99097081411256,0.103566983725048
SAUSA300_2020,0.827311043266559,0.104333428962431
SAUSA300_2028,0.975723912966005,0.103578132082208
SAUSA300_2031,0.980150587151647,0.103573815500282
SAUSA300_2036,0.976473430520498,0.103577338152152
SAUSA300_2041,1.00143677822425,0.553271638176304
SAUSA300_2043,0.996178660254942,0.103565538935934
SAUSA300_2051,0.943101419163621,0.103638563172558
SAUSA300_2054,0.992176142818226,0.103566544082674
SAUSA300_2056,0.976473430520498,0.103577338152151
SAUSA300_2073,0.984877878202579,0.103570187380191
SAUSA300_2080,0.971124403298139,0.103583572186866
SAUSA300_2083,0.95618294157683,0.103608127318532
SAUSA300_2088,0.95618294157683,0.103608127318532
SAUSA300_2091,0.977178057156718,0.103576615285014
SAUSA300_2093,0.989174835305292,0.103567757237707
SAUSA300_2095,0.993670940928794,0.103566087135545
SAUSA300_2101,0.960701317363114,0.103599574293389
SAUSA300_2103,0.964375186901659,0.103593345360283
SAUSA300_2107,1.01306936182845,0.553306312690449
SAUSA300_2115,0.953510568422519,0.103613654388078
SAUSA300_2134,0.992630211017925,0.103566394959182
SAUSA300_2140,0.918901797576275,0.103718092294693
SAUSA300_2145,0.984571675788762,0.10357039195203
SAUSA300_2146,1.00421044124617,0.553274884187612
SAUSA300_2158,0.991379449112845,0.103566827538834
SAUSA300_2159,0.981589390702246,0.103572604551568
SAUSA300_2164,0.976473430520498,0.103577338152151
SAUSA300_2168,0.976473430520498,0.103577338152152
SAUSA300_2176,0.991379449112845,0.103566827538834
SAUSA300_2206,0.995528247389342,0.103565654923709
SAUSA300_2211,0.978467856420441,0.103575350961309
SAUSA300_2215,0.938513306713476,0.103651282216026
SAUSA300_2217,0.992094968624171,0.103566571691833
SAUSA300_2220,0.976473430520498,0.103577338152151
SAUSA300_2221,0.992700814108686,0.103566372581616
SAUSA300_2231,0.985455213972299,0.103569813072013
SAUSA300_2237,0.95618294157683,0.103608127318532
SAUSA300_2240,0.897023081272887,0.10381762172322
SAUSA300_2242,0.938513306713476,0.103651282216026
SAUSA300_2243,0.988692893072092,0.103567989011435
SAUSA300_2244,0.972178623825366,0.103582238626509
SAUSA300_2246,0.926693802820721,0.103689090791929
SAUSA300_2247,0.980150587151647,0.103573815500282
SAUSA300_2248,0.964375186901659,0.103593345360283
SAUSA300_2254,0.960701317363114,0.103599574293389
SAUSA300_2264,1.00989988728365,0.553291413475268
SAUSA300_2267,0.977178057156718,0.103576615285014
SAUSA300_2270,0.950491247485382,0.103620322369122
SAUSA300_2273,0.96596609845268,0.103590847894538
SAUSA300_2274,0.981133537723254,0.103572978071694
SAUSA300_2276,0.96998715897608,0.103585068903939
SAUSA300_2283,1.0034071099314,0.553273617490918
SAUSA300_2287,0.971124403298139,0.103583572186866
SAUSA300_2290,0.958564896062053,0.103603495014872
SAUSA300_2297,0.977841708161246,0.103575955246507
SAUSA300_2300,0.987786654889828,0.103568452662399
SAUSA300_2301,0.974071880602449,0.103579973333809
SAUSA300_2320,0.992904733632857,0.103566309172229
SAUSA300_2321,0.938513306713476,0.103651282216026
SAUSA300_2322,0.974925074054801,0.103579006703934
SAUSA300_2324,0.960701317363114,0.103599574293389
SAUSA300_2327,0.975723912966005,0.103578132082208
SAUSA300_2330,0.995420741994347,0.103565675858874
SAUSA300_2343,0.827311043266559,0.104333428962431
SAUSA300_2344,1.01197409841161,0.55330070700918
SAUSA300_2347,0.958564896062053,0.103603495014872
SAUSA300_2355,0.958564896062053,0.103603495014872
SAUSA300_2356,0.977178057156718,0.103576615285014
SAUSA300_2363,0.94705277144402,0.103628468234803
SAUSA300_2373,0.967421025029182,0.103588668926122
SAUSA300_2374,0.962628297424462,0.103596226552459
SAUSA300_2375,0.897023081272887,0.10381762172322
SAUSA300_2383,0.979059593182871,0.103574796322698
SAUSA300_2388,0.987979340078418,0.103568351035639
SAUSA300_2390,0.988692893072092,0.103567989011435
SAUSA300_2401,0.991179861987057,0.103566902908327
SAUSA300_2415,0.979059593182871,0.103574796322698
SAUSA300_2417,1.01149252887593,0.553298394806222
SAUSA300_2418,0.986722499930304,0.103569043601602
SAUSA300_2421,0.962628297424462,0.103596226552459
SAUSA300_2426,0.982438061177399,0.103571934162697
SAUSA300_2429,0.687958549263064,0.106558222111668
SAUSA300_2430,0.96596609845268,0.103590847894538
SAUSA300_2432,0.986949911541233,0.103568913090137
SAUSA300_2434,0.960701317363114,0.103599574293389
SAUSA300_2436,0.972178623825366,0.103582238626509
SAUSA300_2442,0.975723912966005,0.103578132082208
SAUSA300_2449,0.981133537723254,0.103572978071694
SAUSA300_2453,0.983211942082952,0.103571351148119
SAUSA300_2455,0.938513306713476,0.103651282216026
SAUSA300_2456,0.96596609845268,0.103590847894538
SAUSA300_2459,0.994287794687643,0.103565926963889
SAUSA300_2463,0.943101419163621,0.103638563172558
SAUSA300_2476,0.960701317363114,0.103599574293389
SAUSA300_2481,0.995655733170724,0.10356563074648
SAUSA300_2488,0.989326481147154,0.103567686430741
SAUSA300_2489,1.01369571536864,0.553309734577046
SAUSA300_2502,1.00386840596631,0.553274312390854
SAUSA300_2505,0.950491247485382,0.103620322369122
SAUSA300_2509,0.991076562192903,0.103566942603652
SAUSA300_2517,0.958564896062053,0.103603495014872
SAUSA300_2519,0.973158590585377,0.103581045343858
SAUSA300_2520,0.967421025029182,0.103588668926122
SAUSA300_2521,0.918901797576275,0.103718092294693
SAUSA300_2522,0.85905961753411,0.104058495327951
SAUSA300_2523,0.985990089399995,0.103569479575577
SAUSA300_2528,1.00469471777962,0.553275776032207
SAUSA300_2535,0.989892832790663,0.103567430957759
SAUSA300_2537,0.964375186901659,0.103593345360283
SAUSA300_2543,0.489839628235339,0.114507047520071
SAUSA300_2544,1.02220983859001,0.553371696790245
SAUSA300_2545,0.958564896062053,0.103603495014872
SAUSA300_2546,0.938513306713476,0.103651282216026
SAUSA300_2547,0.986487022302634,0.103569181166554
SAUSA300_2548,1.00242422617285,0.553272429534291
SAUSA300_2553,0.980654539380499,0.103573380687227
SAUSA300_2555,0.977841708161246,0.103575955246507
SAUSA300_2557,0.968756683465248,0.10358675651825
SAUSA300_2560,0.994572626161831,0.103565858590029
SAUSA300_2561,0.918901797576275,0.103718092294694
SAUSA300_2562,0.997553145845795,0.10356535394319
SAUSA300_2572,0.973158590585377,0.103581045343858
SAUSA300_2575,0.95618294157683,0.103608127318533
SAUSA300_2577,0.983920501948638,0.103570840958666
SAUSA300_2584,0.964375186901659,0.103593345360283
SAUSA300_2588,0.967421025029182,0.103588668926122
SAUSA300_2591,0.960701317363114,0.103599574293389
SAUSA300_2592,0.950491247485382,0.103620322369122
SAUSA300_2593,0.960701317363114,0.103599574293389
SAUSA300_2596,1.0039760714932,0.553274487189868
SAUSA300_2597,0.983211942082952,0.103571351148119
SAUSA300_2603,0.926693802820721,0.103689090791929
SAUSA300_2606,0.897023081272887,0.10381762172322
SAUSA300_2607,0.974925074054801,0.103579006703935
SAUSA300_2609,0.981133537723254,0.103572978071694
SAUSA300_2611,0.986949911541233,0.103568913090138
SAUSA300_2620,0.978467856420441,0.103575350961309
SAUSA300_2626,0.988347029379361,0.103568161672162
SAUSA300_2630,0.980150587151647,0.103573815500282
SAUSA300_2631,1.00433830174231,0.553275110292546
SAUSA300_2632,0.984877878202579,0.103570187380191
SAUSA300_2634,0.926693802820721,0.103689090791929
SAUSA300_2636,0.995064800819425,0.103565748748254
SAUSA300_2640,1.0017021220323,0.553271811159449
